transaction_id,transaction_amount,transaction_time,merchant_category,customer_age,customer_location,device_type,card_type,transaction_type,previous_fraud_count,avg_transaction_amount,account_age_days,num_transactions_24h,num_transactions_7d,is_international,is_weekend,risk_score,fraud
1626,117.12,48291.0,,27.0,city_B,desktop,credit,online,2.0,103.25,982.0,5.0,17.0,,1.0,0.766,0
1627,22.43,27405.0,grocery,64.0,city_B,mobile,credit,online,0.0,86.65,2864.0,4.0,18.0,0.0,1.0,0.895,0
1628,76.75,36386.0,fashion,21.0,city_A,tablet,debit,offline,0.0,74.27,504.0,1.0,17.0,1.0,1.0,0.287,0
1629,10.17,,food,19.0,city_D,mobile,credit,online,0.0,-29.91,1797.0,3.0,16.0,0.0,0.0,0.489,0
1630,59.85,33040.0,grocery,20.0,city_A,mobile,debit,offline,0.0,99.76,71.0,6.0,11.0,0.0,0.0,0.732,0
1631,141.13,60354.0,food,24.0,city_C,tablet,credit,online,0.0,258.32,2681.0,5.0,15.0,0.0,0.0,,0
1632,,78543.0,electronics,33.0,city_D,desktop,debit,offline,0.0,183.55,3362.0,4.0,22.0,0.0,0.0,0.963,0
1633,109.34,18157.0,food,48.0,city_A,mobile,credit,online,0.0,70.39,2125.0,,15.0,1.0,1.0,,0
1634,158.69,,fashion,27.0,city_B,desktop,credit,offline,0.0,94.27,2016.0,2.0,16.0,0.0,0.0,0.543,0
1635,,35932.0,grocery,36.0,city_B,tablet,credit,online,0.0,93.95,757.0,4.0,21.0,1.0,0.0,0.779,0
1636,,21164.0,fashion,45.0,city_D,mobile,credit,online,0.0,189.93,3547.0,5.0,15.0,0.0,1.0,0.836,0
1637,50.97,14414.0,fashion,34.0,city_B,desktop,credit,online,0.0,231.23,2298.0,0.0,17.0,0.0,0.0,0.494,0
1638,16.54,14327.0,,45.0,,desktop,debit,offline,0.0,124.49,1674.0,2.0,15.0,0.0,1.0,0.44,0
1639,489.07,946.0,fashion,36.0,city_D,mobile,debit,offline,0.0,133.18,969.0,5.0,18.0,,0.0,0.838,0
1640,261.73,14693.0,travel,54.0,city_B,desktop,credit,online,1.0,146.02,372.0,1.0,15.0,0.0,0.0,,0
1641,77.64,27241.0,travel,,city_B,desktop,debit,online,0.0,119.21,3339.0,3.0,8.0,0.0,1.0,0.124,0
1642,184.54,15540.0,travel,37.0,city_C,tablet,credit,offline,1.0,,2232.0,2.0,17.0,0.0,0.0,0.908,0
1643,73.6,72255.0,food,30.0,city_C,tablet,credit,online,1.0,122.41,3015.0,4.0,18.0,0.0,0.0,0.277,0
1644,97.71,64757.0,fashion,30.0,city_D,,credit,online,0.0,143.9,870.0,10.0,16.0,,0.0,0.667,0
1645,9.33,41203.0,grocery,60.0,city_C,desktop,debit,offline,0.0,19.91,2057.0,0.0,8.0,0.0,,0.709,0
1646,,25081.0,grocery,,city_A,mobile,credit,offline,0.0,96.03,3157.0,2.0,15.0,0.0,0.0,,0
1647,13.66,61861.0,food,65.0,city_B,tablet,debit,online,0.0,60.83,2464.0,6.0,,0.0,0.0,,0
1648,174.91,11350.0,,32.0,,mobile,credit,offline,0.0,154.5,923.0,,17.0,1.0,1.0,0.706,0
1649,152.34,55512.0,travel,34.0,city_B,,credit,,1.0,80.72,1962.0,2.0,22.0,,0.0,0.175,0
1650,123.36,56809.0,fashion,67.0,city_D,,debit,online,0.0,41.76,1368.0,2.0,20.0,0.0,0.0,0.858,0
1651,3.68,42832.0,grocery,45.0,city_D,desktop,credit,offline,0.0,30.58,67.0,3.0,16.0,0.0,1.0,0.223,0
1652,36.12,28369.0,grocery,36.0,city_C,tablet,debit,online,0.0,142.47,1394.0,5.0,15.0,0.0,0.0,0.351,0
1653,30.53,31728.0,electronics,21.0,city_B,tablet,credit,offline,0.0,73.56,880.0,1.0,17.0,0.0,,0.267,0
1654,44.65,17576.0,electronics,39.0,city_B,desktop,credit,offline,0.0,113.09,2806.0,3.0,18.0,0.0,0.0,0.245,0
1655,9.17,29001.0,electronics,39.0,city_B,tablet,credit,online,0.0,199.14,260.0,3.0,16.0,0.0,1.0,0.979,0
1656,276.4,83384.0,fashion,54.0,city_B,desktop,debit,,0.0,138.76,2529.0,1.0,14.0,0.0,1.0,0.253,0
1657,,390.0,travel,56.0,,mobile,credit,online,0.0,94.49,1395.0,2.0,,0.0,0.0,0.578,0
1658,36.46,45436.0,travel,51.0,city_A,,debit,offline,0.0,61.24,3554.0,,17.0,,1.0,0.745,0
1659,50.58,11569.0,travel,50.0,city_B,mobile,credit,online,0.0,141.75,2334.0,1.0,15.0,0.0,0.0,0.042,0
1660,59.28,13029.0,fashion,61.0,city_A,desktop,credit,offline,0.0,,2511.0,,13.0,1.0,0.0,0.882,0
1661,,22490.0,fashion,59.0,city_B,tablet,debit,online,0.0,,238.0,1.0,9.0,0.0,,0.153,0
1662,72.5,45875.0,electronics,57.0,city_D,desktop,credit,online,0.0,0.82,1254.0,2.0,18.0,1.0,0.0,0.588,0
1663,251.82,5867.0,grocery,50.0,city_D,desktop,credit,offline,0.0,176.87,2214.0,2.0,26.0,1.0,0.0,0.641,0
1664,68.71,80820.0,food,29.0,,desktop,debit,online,0.0,34.36,2642.0,,13.0,0.0,0.0,0.63,0
1665,484.83,9121.0,food,19.0,city_B,tablet,debit,online,0.0,95.79,2933.0,1.0,22.0,0.0,1.0,0.733,0
1666,190.67,1539.0,grocery,45.0,city_D,desktop,debit,online,0.0,189.5,3495.0,3.0,15.0,1.0,0.0,0.931,0
1667,23.38,17027.0,electronics,27.0,city_D,tablet,credit,online,0.0,8.32,2798.0,0.0,15.0,0.0,0.0,0.927,0
1668,266.78,74229.0,grocery,39.0,city_B,desktop,debit,online,0.0,115.66,2922.0,2.0,9.0,0.0,1.0,0.578,0
1669,12.37,8921.0,grocery,34.0,city_B,mobile,debit,online,1.0,106.26,2113.0,3.0,17.0,0.0,0.0,0.37,0
1670,170.07,50435.0,food,43.0,city_D,desktop,credit,offline,0.0,118.56,1268.0,2.0,14.0,0.0,0.0,0.322,0
1671,47.9,,electronics,20.0,city_B,,debit,offline,0.0,137.81,2104.0,2.0,19.0,0.0,0.0,0.887,0
1672,210.35,63965.0,fashion,,,tablet,debit,offline,1.0,120.75,2095.0,3.0,20.0,,0.0,0.853,0
1673,607.62,69922.0,food,61.0,city_B,tablet,credit,offline,0.0,53.0,659.0,,12.0,1.0,1.0,0.76,1
1674,,82839.0,fashion,25.0,city_D,desktop,debit,online,0.0,124.87,3238.0,3.0,24.0,0.0,,0.152,0
1675,156.08,12242.0,electronics,37.0,city_D,,credit,online,0.0,119.08,608.0,1.0,13.0,0.0,1.0,,0
1676,36.34,8947.0,grocery,29.0,,desktop,debit,,0.0,,932.0,2.0,11.0,0.0,0.0,0.608,0
1677,8.44,71466.0,travel,52.0,,tablet,debit,online,0.0,224.3,1879.0,1.0,15.0,0.0,0.0,0.313,0
1678,51.58,61816.0,travel,34.0,city_D,mobile,credit,offline,0.0,186.87,3052.0,0.0,19.0,1.0,0.0,0.611,0
1679,19.06,48785.0,electronics,45.0,city_C,tablet,debit,online,1.0,211.36,1083.0,2.0,19.0,0.0,0.0,0.066,0
1680,118.73,507.0,travel,58.0,city_B,mobile,credit,online,0.0,137.2,3174.0,5.0,14.0,0.0,0.0,0.19,0
1681,42.48,66972.0,fashion,27.0,city_D,desktop,debit,,0.0,209.27,152.0,5.0,15.0,0.0,1.0,0.546,0
1682,371.36,27151.0,travel,39.0,city_A,desktop,debit,online,0.0,77.2,,2.0,16.0,1.0,0.0,0.539,0
1683,,11618.0,electronics,55.0,,desktop,credit,offline,1.0,102.04,1030.0,5.0,,0.0,0.0,0.247,0
1684,172.87,74286.0,electronics,50.0,city_A,mobile,credit,,0.0,90.99,1016.0,1.0,10.0,0.0,1.0,0.982,0
1685,14.22,16122.0,fashion,39.0,city_C,desktop,debit,offline,1.0,95.21,1281.0,5.0,17.0,0.0,0.0,0.412,0
1686,198.06,7354.0,travel,61.0,city_A,desktop,debit,online,0.0,122.07,367.0,4.0,13.0,0.0,0.0,0.709,0
1687,256.08,30979.0,travel,54.0,city_B,mobile,debit,,0.0,130.2,1020.0,2.0,7.0,,0.0,0.258,0
1688,66.76,79376.0,,30.0,city_B,tablet,credit,offline,1.0,,2350.0,8.0,,0.0,0.0,0.424,0
1689,93.2,52774.0,food,,city_B,desktop,credit,online,0.0,207.23,1490.0,1.0,11.0,0.0,0.0,0.831,0
1690,,5037.0,electronics,32.0,city_D,tablet,debit,offline,,43.77,931.0,2.0,13.0,0.0,,0.849,0
1691,19.22,28633.0,grocery,39.0,city_B,tablet,debit,offline,1.0,59.74,2116.0,3.0,15.0,0.0,0.0,0.135,0
1692,69.83,,electronics,47.0,city_B,desktop,debit,,1.0,-2.1,2759.0,3.0,21.0,0.0,1.0,0.355,0
1693,50.86,64550.0,grocery,60.0,city_D,desktop,credit,offline,0.0,77.9,455.0,3.0,13.0,0.0,1.0,0.203,0
1694,15.83,81384.0,food,57.0,city_C,mobile,debit,online,0.0,97.79,2392.0,3.0,,0.0,0.0,0.89,0
1695,45.81,36483.0,grocery,54.0,city_B,mobile,credit,online,0.0,85.08,643.0,3.0,12.0,0.0,0.0,0.754,0
1696,7.06,73373.0,electronics,51.0,city_B,,credit,online,0.0,63.05,3610.0,3.0,10.0,0.0,0.0,,0
1697,2.62,34069.0,travel,61.0,city_D,tablet,debit,offline,1.0,124.45,2832.0,2.0,17.0,0.0,1.0,0.65,0
1698,14.52,7370.0,electronics,51.0,city_C,mobile,credit,offline,1.0,100.67,2234.0,3.0,18.0,0.0,0.0,0.914,0
1699,330.0,71947.0,fashion,65.0,city_C,mobile,credit,online,0.0,75.76,901.0,7.0,18.0,,0.0,,0
1700,79.75,39133.0,fashion,52.0,city_C,desktop,,online,1.0,127.55,2854.0,4.0,10.0,0.0,1.0,0.014,0
1701,337.62,692.0,fashion,59.0,city_D,desktop,debit,offline,0.0,91.34,2334.0,2.0,11.0,0.0,1.0,0.026,0
1702,56.65,28926.0,fashion,36.0,city_A,desktop,debit,online,0.0,177.83,,4.0,17.0,1.0,1.0,0.047,0
1703,37.37,73984.0,food,25.0,city_A,desktop,debit,online,0.0,,1923.0,3.0,21.0,0.0,0.0,,0
1704,70.55,43390.0,travel,56.0,,mobile,debit,offline,0.0,102.5,2932.0,3.0,15.0,0.0,0.0,0.571,0
1705,57.89,49593.0,travel,50.0,city_B,mobile,debit,offline,0.0,133.08,664.0,1.0,12.0,1.0,0.0,0.981,0
1706,11.17,75609.0,electronics,61.0,city_B,mobile,debit,offline,1.0,19.71,2533.0,2.0,9.0,0.0,0.0,0.42,0
1707,102.39,5209.0,grocery,45.0,city_A,tablet,credit,online,0.0,180.68,2124.0,0.0,16.0,0.0,0.0,0.712,0
1708,24.34,6533.0,electronics,54.0,city_D,mobile,debit,offline,0.0,159.24,3433.0,1.0,23.0,0.0,1.0,0.792,0
1709,96.65,7211.0,electronics,65.0,city_B,mobile,debit,offline,0.0,80.35,2087.0,3.0,16.0,0.0,0.0,0.801,0
1710,105.04,9927.0,electronics,42.0,city_D,,debit,offline,0.0,63.47,2221.0,6.0,18.0,0.0,0.0,0.443,0
1711,16.49,77463.0,electronics,,city_B,mobile,debit,offline,1.0,69.5,1484.0,2.0,12.0,0.0,0.0,0.55,0
1712,6.33,24594.0,travel,34.0,city_D,,debit,offline,0.0,49.5,3253.0,4.0,17.0,0.0,0.0,0.329,0
1713,151.76,74852.0,grocery,41.0,city_D,mobile,debit,offline,1.0,35.16,,2.0,22.0,0.0,0.0,0.688,0
1714,61.58,77713.0,electronics,38.0,city_A,desktop,credit,offline,1.0,47.88,3237.0,5.0,15.0,0.0,1.0,0.383,0
1715,5.99,76382.0,travel,19.0,city_D,mobile,debit,online,0.0,-12.36,1926.0,2.0,17.0,0.0,0.0,0.311,0
1716,527.19,7933.0,electronics,48.0,city_C,,,offline,1.0,101.82,3127.0,6.0,,1.0,0.0,0.627,0
1717,5.95,40696.0,,61.0,city_A,tablet,debit,online,0.0,113.17,3108.0,1.0,14.0,0.0,0.0,0.341,0
1718,118.76,65449.0,electronics,,city_B,tablet,credit,online,1.0,184.05,2668.0,3.0,,1.0,0.0,0.408,0
1719,411.53,67616.0,electronics,47.0,,tablet,,offline,0.0,169.35,3116.0,4.0,12.0,0.0,1.0,0.711,0
1720,27.34,6089.0,food,29.0,city_C,tablet,credit,online,0.0,83.3,1485.0,2.0,15.0,0.0,0.0,0.853,0
1721,15.34,,fashion,61.0,city_C,desktop,debit,offline,1.0,107.62,2976.0,4.0,16.0,0.0,1.0,0.435,0
1722,12.94,26123.0,grocery,29.0,city_D,tablet,debit,online,0.0,175.15,,0.0,16.0,1.0,0.0,0.522,0
1723,36.14,7797.0,electronics,68.0,city_C,mobile,debit,offline,0.0,97.57,236.0,1.0,20.0,0.0,0.0,0.746,0
1724,10.65,50013.0,grocery,66.0,city_C,tablet,debit,online,0.0,128.53,1654.0,5.0,12.0,1.0,0.0,0.225,0
1725,117.82,8346.0,fashion,69.0,city_C,desktop,debit,offline,1.0,89.7,2987.0,3.0,11.0,,0.0,0.415,0
1726,6.43,85414.0,electronics,41.0,city_C,tablet,debit,offline,1.0,121.96,3317.0,5.0,15.0,0.0,0.0,0.811,0
1727,,33672.0,food,41.0,,tablet,credit,online,0.0,124.18,,5.0,14.0,0.0,0.0,0.894,0
1728,571.29,17653.0,travel,28.0,city_B,desktop,credit,online,,102.55,1512.0,2.0,12.0,0.0,0.0,,0
1729,168.18,49556.0,food,30.0,city_A,desktop,credit,offline,0.0,173.3,288.0,2.0,12.0,0.0,0.0,0.393,0
1730,95.51,26140.0,food,44.0,city_D,desktop,debit,online,0.0,76.78,1382.0,3.0,21.0,0.0,0.0,0.606,0
1731,36.56,1184.0,travel,25.0,city_B,desktop,debit,offline,1.0,125.77,483.0,3.0,15.0,,1.0,0.179,0
1732,97.79,34493.0,travel,27.0,city_C,desktop,credit,online,1.0,209.18,828.0,2.0,16.0,0.0,0.0,0.029,0
1733,74.87,44148.0,travel,25.0,city_D,desktop,debit,offline,1.0,135.56,404.0,2.0,16.0,0.0,0.0,,0
1734,55.53,24846.0,electronics,37.0,city_B,mobile,debit,online,1.0,80.17,2541.0,1.0,13.0,0.0,0.0,0.108,0
1735,14.01,22195.0,grocery,25.0,city_A,tablet,,offline,0.0,137.38,104.0,0.0,13.0,0.0,0.0,0.226,0
1736,217.69,5606.0,grocery,26.0,city_C,tablet,credit,,0.0,241.6,271.0,2.0,6.0,0.0,0.0,0.462,0
1737,59.74,3956.0,travel,24.0,,desktop,credit,offline,0.0,121.96,1070.0,0.0,20.0,0.0,0.0,0.232,0
1738,21.64,16555.0,food,31.0,city_B,desktop,debit,online,0.0,159.68,1742.0,6.0,12.0,0.0,1.0,0.585,0
1739,45.85,18690.0,fashion,45.0,city_D,mobile,credit,offline,0.0,120.26,3360.0,2.0,13.0,0.0,1.0,0.998,0
1740,160.41,58502.0,,19.0,city_B,mobile,credit,online,0.0,133.77,152.0,3.0,20.0,1.0,0.0,0.748,1
1741,175.76,48849.0,,60.0,city_A,desktop,,online,1.0,116.09,2032.0,3.0,,0.0,,0.757,0
1742,,26347.0,food,25.0,city_C,mobile,debit,offline,0.0,69.1,3412.0,6.0,18.0,0.0,0.0,0.292,0
1743,146.67,49056.0,electronics,30.0,city_A,mobile,credit,online,0.0,138.7,2188.0,0.0,13.0,1.0,0.0,0.963,0
1744,1.11,63851.0,,38.0,city_C,,credit,online,0.0,58.85,3357.0,2.0,21.0,1.0,0.0,0.249,0
1745,161.43,81502.0,grocery,64.0,city_C,desktop,debit,offline,0.0,,2311.0,2.0,12.0,1.0,0.0,0.875,1
1746,65.65,81418.0,grocery,45.0,city_D,desktop,debit,offline,0.0,215.58,3045.0,0.0,9.0,0.0,1.0,0.983,0
1747,1.94,70211.0,fashion,52.0,city_B,desktop,debit,offline,1.0,,526.0,3.0,16.0,0.0,1.0,0.808,0
1748,30.09,41850.0,fashion,40.0,city_A,tablet,credit,,0.0,73.84,3141.0,3.0,17.0,0.0,1.0,0.992,0
1749,142.83,78545.0,fashion,63.0,city_A,tablet,credit,online,0.0,132.04,1175.0,3.0,18.0,0.0,1.0,0.38,0
1750,14.75,27843.0,fashion,32.0,city_A,desktop,debit,online,0.0,92.32,1503.0,2.0,10.0,0.0,1.0,0.078,0
1751,76.64,62320.0,food,19.0,,mobile,debit,online,0.0,125.43,756.0,4.0,21.0,0.0,0.0,0.243,0
1752,24.23,29793.0,food,68.0,city_D,desktop,debit,offline,0.0,61.17,1861.0,3.0,16.0,1.0,1.0,0.958,0
1753,1.22,39516.0,grocery,,city_D,tablet,debit,online,1.0,158.98,1851.0,1.0,19.0,1.0,0.0,0.371,0
1754,27.6,17857.0,electronics,69.0,city_C,,credit,online,0.0,126.23,1846.0,2.0,16.0,0.0,0.0,0.125,0
1755,372.45,19627.0,electronics,53.0,city_A,tablet,debit,offline,0.0,69.91,3620.0,3.0,11.0,0.0,0.0,,0
1756,161.72,61822.0,travel,20.0,city_C,desktop,debit,online,0.0,,,4.0,15.0,0.0,0.0,0.5,0
1757,320.83,84101.0,food,22.0,city_A,tablet,credit,online,0.0,216.76,3462.0,1.0,18.0,0.0,0.0,0.062,0
1758,66.91,,fashion,20.0,,tablet,debit,offline,0.0,80.21,1999.0,3.0,12.0,0.0,0.0,0.453,0
1759,34.86,55798.0,fashion,64.0,city_B,tablet,credit,online,0.0,157.88,3224.0,4.0,,1.0,0.0,0.931,1
1760,,44116.0,travel,36.0,city_A,mobile,credit,offline,0.0,140.9,2414.0,1.0,14.0,0.0,0.0,0.233,0
1761,60.58,75318.0,electronics,19.0,city_D,tablet,credit,offline,,140.16,542.0,5.0,8.0,0.0,0.0,,0
1762,186.02,28557.0,fashion,61.0,city_D,mobile,debit,online,0.0,165.01,632.0,3.0,17.0,0.0,,0.865,0
1763,10.32,71334.0,electronics,54.0,city_D,desktop,credit,online,0.0,106.15,457.0,3.0,17.0,0.0,0.0,0.625,0
1764,66.99,75163.0,travel,34.0,city_B,desktop,debit,online,0.0,127.62,2049.0,2.0,15.0,0.0,0.0,0.155,0
1765,16.26,78002.0,electronics,31.0,city_B,tablet,credit,offline,0.0,124.91,1486.0,2.0,12.0,0.0,1.0,0.629,0
1766,39.26,42614.0,electronics,45.0,city_C,mobile,credit,offline,0.0,77.21,36.0,3.0,11.0,0.0,1.0,0.735,0
1767,133.7,12720.0,electronics,44.0,city_A,desktop,credit,online,0.0,142.94,2197.0,1.0,14.0,0.0,0.0,0.598,0
1768,193.89,57608.0,fashion,27.0,city_A,mobile,debit,online,0.0,101.88,2464.0,4.0,23.0,1.0,0.0,0.77,1
1769,47.14,72095.0,grocery,20.0,,mobile,debit,offline,0.0,211.51,1403.0,4.0,16.0,1.0,1.0,0.125,0
1770,50.17,84694.0,food,53.0,city_D,tablet,credit,online,0.0,94.61,670.0,0.0,14.0,0.0,1.0,0.045,0
1771,61.52,35892.0,electronics,55.0,,,debit,online,,53.98,1151.0,3.0,15.0,0.0,0.0,0.234,0
1772,461.15999999999997,77242.0,,42.0,city_D,mobile,credit,offline,1.0,,1096.0,5.0,12.0,1.0,0.0,0.909,1
1773,222.64,77606.0,electronics,39.0,city_D,mobile,credit,online,0.0,82.79,2260.0,6.0,24.0,0.0,0.0,0.805,0
1774,310.86,,grocery,65.0,city_D,tablet,credit,online,2.0,59.34,2774.0,4.0,17.0,0.0,0.0,0.015,0
1775,154.6,51322.0,travel,56.0,city_A,mobile,credit,online,0.0,139.38,594.0,1.0,11.0,0.0,0.0,0.581,0
1776,37.89,26478.0,fashion,64.0,city_B,tablet,,online,,186.62,1726.0,1.0,24.0,0.0,0.0,0.81,0
1777,116.52,71042.0,grocery,47.0,city_D,mobile,credit,offline,0.0,156.87,3336.0,1.0,15.0,0.0,0.0,0.895,0
1778,57.55,46418.0,electronics,38.0,city_A,tablet,debit,offline,0.0,91.41,475.0,4.0,21.0,0.0,0.0,0.409,0
1779,29.39,,grocery,47.0,city_D,mobile,credit,offline,1.0,126.43,1960.0,,15.0,0.0,1.0,0.621,0
1780,183.8,80846.0,,45.0,city_C,tablet,credit,offline,,105.63,229.0,3.0,27.0,1.0,1.0,0.951,0
1781,3.92,73762.0,grocery,48.0,city_C,mobile,credit,online,,203.04,3025.0,1.0,11.0,0.0,1.0,,0
1782,232.04,11781.0,travel,69.0,city_A,desktop,credit,online,0.0,98.13,542.0,5.0,13.0,1.0,0.0,0.901,0
1783,,5515.0,food,43.0,city_B,desktop,credit,online,0.0,124.95,3627.0,4.0,,1.0,0.0,0.684,0
1784,101.39,36133.0,,60.0,city_C,mobile,debit,,0.0,128.46,1019.0,,21.0,0.0,,,0
1785,107.69,82508.0,travel,39.0,,desktop,debit,offline,0.0,61.99,2290.0,2.0,14.0,0.0,0.0,0.197,0
1786,225.49,76946.0,travel,38.0,city_B,mobile,credit,online,0.0,110.35,1431.0,4.0,10.0,0.0,0.0,0.94,0
1787,101.24,85058.0,food,18.0,city_C,mobile,debit,online,1.0,111.17,1842.0,4.0,14.0,0.0,0.0,0.844,0
1788,95.17,9095.0,travel,54.0,city_D,desktop,debit,offline,0.0,188.84,575.0,1.0,12.0,0.0,1.0,0.423,0
1789,,20470.0,grocery,30.0,city_B,mobile,credit,offline,1.0,129.76,2563.0,2.0,11.0,0.0,0.0,0.161,0
1790,73.07,43129.0,grocery,38.0,city_C,tablet,,offline,0.0,101.08,2039.0,4.0,20.0,0.0,,0.157,0
1791,16.27,,electronics,,city_B,mobile,credit,online,0.0,112.74,3462.0,2.0,19.0,,0.0,0.905,0
1792,133.73,37038.0,travel,26.0,city_D,mobile,credit,offline,0.0,116.65,1835.0,2.0,,0.0,0.0,0.166,0
1793,215.37,42674.0,electronics,34.0,city_C,desktop,debit,online,0.0,118.05,2245.0,2.0,12.0,1.0,1.0,0.97,1
1794,114.01,82476.0,fashion,64.0,city_A,tablet,debit,online,0.0,166.37,919.0,3.0,19.0,0.0,1.0,0.901,0
1795,4.26,29831.0,grocery,38.0,city_C,mobile,debit,offline,0.0,168.94,960.0,1.0,,,0.0,0.033,0
1796,8.86,57174.0,fashion,48.0,city_C,mobile,debit,offline,0.0,70.46,3505.0,1.0,10.0,,1.0,0.631,0
1797,125.99,11279.0,food,,city_D,mobile,credit,offline,0.0,173.4,857.0,1.0,18.0,0.0,0.0,0.351,0
1798,7.48,38220.0,grocery,39.0,city_A,mobile,,online,0.0,157.57,,3.0,15.0,0.0,0.0,0.108,0
1799,7.39,60610.0,fashion,29.0,city_A,mobile,credit,online,0.0,117.36,3334.0,2.0,16.0,0.0,0.0,0.568,0
1800,1.22,52719.0,food,23.0,city_A,mobile,credit,online,1.0,46.3,2192.0,5.0,12.0,0.0,0.0,0.485,0
1801,313.5,53051.0,fashion,33.0,city_D,tablet,debit,offline,0.0,130.63,1305.0,4.0,14.0,0.0,0.0,0.099,0
1802,133.75,72013.0,food,43.0,,,debit,online,0.0,102.3,1546.0,6.0,19.0,0.0,0.0,0.267,0
1803,43.58,56652.0,,22.0,city_D,mobile,credit,online,0.0,147.74,1342.0,2.0,,0.0,0.0,,0
1804,35.17,65524.0,grocery,26.0,city_D,mobile,debit,online,0.0,152.33,1102.0,4.0,13.0,0.0,1.0,0.756,0
1805,43.03,82936.0,electronics,63.0,city_D,desktop,debit,online,0.0,185.95,3553.0,5.0,18.0,0.0,0.0,0.599,0
1806,149.01,6470.0,food,57.0,city_A,tablet,credit,,0.0,66.94,545.0,4.0,14.0,0.0,1.0,0.11,0
1807,108.28,67598.0,food,31.0,city_B,tablet,debit,online,0.0,226.92,1944.0,6.0,13.0,0.0,1.0,0.853,0
1808,20.48,41798.0,grocery,61.0,city_D,mobile,credit,offline,0.0,164.76,717.0,5.0,8.0,0.0,0.0,,0
1809,57.39,53473.0,electronics,,city_B,tablet,debit,offline,0.0,155.71,1049.0,3.0,7.0,1.0,,0.886,1
1810,,19880.0,travel,47.0,city_C,tablet,debit,online,0.0,215.82,1325.0,4.0,,0.0,0.0,0.043,0
1811,107.97,44439.0,travel,69.0,city_C,desktop,credit,online,,135.89,3532.0,,13.0,0.0,1.0,0.332,0
1812,144.55,14308.0,electronics,69.0,city_D,desktop,credit,offline,0.0,171.68,1079.0,3.0,13.0,0.0,0.0,0.478,0
1813,30.79,35081.0,fashion,43.0,city_C,tablet,credit,online,0.0,128.49,1123.0,2.0,22.0,0.0,0.0,0.028,0
1814,,75242.0,grocery,62.0,city_B,tablet,debit,offline,1.0,162.04,2370.0,3.0,24.0,0.0,0.0,0.172,0
1815,8.57,50383.0,,46.0,city_C,tablet,credit,online,0.0,178.08,3507.0,3.0,15.0,,1.0,0.319,0
1816,343.77,9837.0,,36.0,city_C,mobile,debit,online,0.0,172.95,1287.0,3.0,17.0,0.0,1.0,0.983,0
1817,35.02,52151.0,food,64.0,city_B,desktop,credit,offline,0.0,44.4,2308.0,4.0,10.0,0.0,0.0,0.779,0
1818,146.63,36824.0,travel,25.0,city_C,mobile,debit,online,1.0,99.31,3364.0,4.0,23.0,0.0,0.0,0.841,0
1819,97.99,33073.0,food,40.0,city_D,desktop,credit,offline,0.0,178.59,3015.0,2.0,12.0,1.0,0.0,,0
1820,48.12,26299.0,grocery,59.0,city_B,desktop,credit,offline,,144.91,1639.0,2.0,16.0,0.0,0.0,0.292,0
1821,23.03,58861.0,food,,city_B,desktop,debit,online,0.0,117.53,1174.0,3.0,11.0,0.0,0.0,0.709,0
1822,12.94,30063.0,electronics,48.0,city_A,tablet,debit,offline,0.0,145.38,3564.0,2.0,24.0,0.0,1.0,0.674,0
1823,286.35,69453.0,food,52.0,city_A,desktop,credit,online,0.0,,547.0,2.0,13.0,1.0,0.0,0.933,1
1824,149.0,68472.0,fashion,49.0,city_B,mobile,debit,online,0.0,159.32,3125.0,0.0,10.0,0.0,1.0,0.298,0
1825,103.26,14506.0,electronics,22.0,city_B,desktop,credit,online,1.0,138.57,735.0,4.0,13.0,0.0,0.0,0.263,0
1826,75.57,79854.0,grocery,33.0,city_A,mobile,debit,offline,0.0,124.26,2454.0,1.0,20.0,0.0,1.0,0.336,0
1827,4.29,26026.0,electronics,34.0,city_D,desktop,debit,online,,111.05,,3.0,8.0,0.0,0.0,0.312,0
1828,345.74,27672.0,fashion,49.0,city_C,desktop,credit,online,0.0,131.55,1964.0,,14.0,0.0,0.0,0.078,0
1829,160.3,38417.0,grocery,55.0,city_C,tablet,credit,offline,0.0,106.29,2514.0,3.0,23.0,1.0,0.0,0.802,0
1830,34.65,52413.0,travel,49.0,city_C,mobile,,offline,0.0,103.81,2930.0,3.0,18.0,0.0,0.0,0.369,0
1831,391.05,65066.0,fashion,69.0,city_B,desktop,debit,offline,0.0,209.44,1775.0,1.0,8.0,0.0,1.0,0.707,0
1832,92.1,59213.0,grocery,37.0,city_D,desktop,debit,offline,0.0,40.67,1698.0,5.0,21.0,0.0,1.0,0.28,0
1833,87.33,50971.0,food,65.0,city_A,mobile,debit,online,1.0,41.7,999.0,3.0,12.0,1.0,0.0,0.602,0
1834,137.86,,electronics,19.0,city_D,desktop,credit,online,0.0,159.08,2576.0,4.0,12.0,0.0,0.0,0.035,0
1835,167.01,28091.0,grocery,37.0,city_D,tablet,credit,,0.0,59.01,1227.0,,13.0,0.0,0.0,0.106,0
1836,106.85,50494.0,electronics,64.0,city_C,mobile,debit,online,0.0,19.82,1716.0,2.0,11.0,0.0,0.0,0.365,0
1837,13.71,18610.0,food,35.0,city_A,tablet,credit,offline,0.0,170.71,2677.0,3.0,22.0,0.0,1.0,0.269,0
1838,41.29,,grocery,18.0,city_D,mobile,debit,offline,0.0,183.0,1562.0,,17.0,0.0,0.0,0.353,0
